id,name,loaning_club,player_value_in_moment_of_transfer,transfer_cost,league,year,market_value_in_eur,delta_value
208934,Barrie McKay,Fleetwood Town,1000000,Wypożyczenie,GB3,2019,850000,-150000
496652,Dylan Levitt,Charlton Athletic,675000,Wypożyczenie,GB3,2020,800000,125000
249256,Jordan Jones,AFC Sunderland,600000,Wypożyczenie,GB3,2020,500000,-100000
283227,Rasmus Nicolaisen,FC Portsmouth,600000,Wypożyczenie,GB3,2020,5000000,4400000
357658,Mark Travers,Swindon Town,500000,Wypożyczenie,GB3,2020,2000000,1500000
214927,Brandon Barker,Oxford United,500000,Wypożyczenie,GB3,2020,350000,-150000
214927,Brandon Barker,Preston North End,400000,Wypożyczenie,GB2,2018,350000,-50000
426281,Josh Earl,Burton Albion,450000,Wypożyczenie,GB3,2020,900000,450000
426281,Josh Earl,Bolton Wanderers,500000,Wypożyczenie,GB3,2019,900000,400000
426281,Josh Earl,Ipswich Town,500000,Wypożyczenie,GB3,2019,900000,400000
36866,Billy Jones,Crewe Alexandra,400000,Wypożyczenie,GB3,2020,0,-400000
402770,Matthew Millar,Shrewsbury Town,400000,Wypożyczenie,GB3,2020,400000,0
326843,Erhun Öztümer,Bristol Rovers,400000,Wypożyczenie,GB3,2020,300000,-100000
51733,Andrew Shinnie,Charlton Athletic,400000,Wypożyczenie,GB3,2020,375000,-25000
60951,Funso Ojo,Wigan Athletic,400000,Wypożyczenie,GB3,2020,350000,-50000
197791,Janoi Donacien,Fleetwood Town,400000,Wypożyczenie,GB3,2020,300000,-100000
197791,Janoi Donacien,Ipswich Town,250000,Wypożyczenie,GB2,2018,300000,50000
197791,Janoi Donacien,Accrington Stanley,750000,Wypożyczenie,GB3,2018,300000,-450000
87658,Olly Lee,FC Gillingham,350000,Wypożyczenie,GB3,2020,0,-350000
87658,Olly Lee,FC Gillingham,450000,Wypożyczenie,GB3,2019,0,-450000
425456,Sean Clare,Burton Albion,350000,Wypożyczenie,GB3,2020,400000,50000
374283,Antony Evans,Crewe Alexandra,350000,Wypożyczenie,GB3,2020,450000,100000
374283,Antony Evans,FC Blackpool,0,Wypożyczenie,GB3,2018,450000,450000
563694,Mickel Miller,Northampton Town,300000,Wypożyczenie,GB3,2020,300000,0
503990,Nathan Wood,Crewe Alexandra,300000,Wypożyczenie,GB3,2020,1000000,700000
205757,Dejan Iliev,Shrewsbury Town,300000,Wypożyczenie,GB3,2020,300000,0
128262,Scott Wootton,Wigan Athletic,300000,Wypożyczenie,GB3,2020,300000,0
293002,Kyle Vassell,Fleetwood Town,300000,Wypożyczenie,GB3,2020,350000,50000
340320,Marcus McGuane,Oxford United,300000,Wypożyczenie,GB3,2020,300000,0
345587,Luka Racic,Northampton Town,300000,Wypożyczenie,GB3,2020,250000,-50000
646900,Elliot Simoes,Doncaster Rovers,250000,Wypożyczenie,GB3,2020,175000,-75000
205326,Jonathan Mitchell,Northampton Town,250000,Wypożyczenie,GB3,2020,200000,-50000
205326,Jonathan Mitchell,Macclesfield Town FC,250000,Wypożyczenie,GB4,2019,200000,-50000
205326,Jonathan Mitchell,Shrewsbury Town,150000,Wypożyczenie,GB3,2018,200000,50000
205326,Jonathan Mitchell,Oxford United,150000,Wypożyczenie,GB3,2018,200000,50000
207771,Louis Thompson,Milton Keynes Dons,250000,Wypożyczenie,GB3,2020,200000,-50000
207771,Louis Thompson,Shrewsbury Town,250000,Wypożyczenie,GB3,2019,200000,-50000
207771,Louis Thompson,Milton Keynes Dons,250000,Wypożyczenie,GB3,2019,200000,-50000
277069,Joe Nuttall,Northampton Town,250000,Wypożyczenie,GB3,2020,0,-250000
469860,Indiana Vassilev,Burton Albion,250000,Wypożyczenie,GB3,2020,1000000,750000
469860,Indiana Vassilev,Cheltenham Town,250000,Wypożyczenie,GB4,2020,1000000,750000
421424,Jake Vokins,AFC Sunderland,250000,Wypożyczenie,GB3,2020,0,-250000
104564,Joe Day,Bristol Rovers,250000,Wypożyczenie,GB3,2020,175000,-75000
104564,Joe Day,AFC Wimbledon,250000,Wypożyczenie,GB3,2019,175000,-75000
408872,Paul Smyth,Charlton Athletic,250000,Wypożyczenie,GB3,2020,300000,50000
408872,Paul Smyth,Accrington Stanley,250000,Wypożyczenie,GB3,2020,300000,50000
408872,Paul Smyth,Wycombe Wanderers,250000,Wypożyczenie,GB3,2019,300000,50000
408872,Paul Smyth,Accrington Stanley,250000,Wypożyczenie,GB3,2018,300000,50000
318549,George Johnston,Wigan Athletic,250000,Wypożyczenie,GB3,2020,800000,550000
534698,Robbie Gotts,Lincoln City,250000,Wypożyczenie,GB3,2020,200000,-50000
534698,Robbie Gotts,Salford City,250000,Wypożyczenie,GB4,2020,200000,-50000
433893,Jaakko Oksanen,AFC Wimbledon,250000,Wypożyczenie,GB3,2020,300000,50000
37428,Charlie Mulgrew,Fleetwood Town,250000,Wypożyczenie,GB3,2020,300000,50000
37428,Charlie Mulgrew,Wigan Athletic,1000000,Wypożyczenie,GB2,2019,300000,-700000
325105,Tom James,Wigan Athletic,200000,Wypożyczenie,GB3,2020,200000,0
325105,Tom James,Salford City,200000,Wypożyczenie,GB4,2020,200000,0
418144,Joe Wollacott,Swindon Town,200000,Wypożyczenie,GB3,2020,300000,100000
418144,Joe Wollacott,Forest Green Rovers,100000,Wypożyczenie,GB4,2019,300000,200000
533913,Jordan Stevens,Swindon Town,200000,Wypożyczenie,GB3,2020,0,-200000
533913,Jordan Stevens,Bradford City,200000,Wypożyczenie,GB4,2020,0,-200000
246963,Carlton Morris,Milton Keynes Dons,150000,Wypożyczenie,GB3,2020,2000000,1850000
246963,Carlton Morris,Rotherham United,150000,Wypożyczenie,GB3,2019,2000000,1850000
246963,Carlton Morris,Milton Keynes Dons,150000,Wypożyczenie,GB3,2019,2000000,1850000
129558,Sam Walker,AFC Wimbledon,150000,Wypożyczenie,GB3,2020,400000,250000
129558,Sam Walker,FC Blackpool,150000,Wypożyczenie,GB3,2020,400000,250000
128420,Jamie Proctor,Wigan Athletic,150000,Wypożyczenie,GB3,2020,200000,50000
128420,Jamie Proctor,Newport County,150000,Wypożyczenie,GB4,2020,200000,50000
128420,Jamie Proctor,Scunthorpe United,175000,Wypożyczenie,GB4,2019,200000,25000
618903,Josh Eccles,FC Gillingham,100000,Wypożyczenie,GB3,2020,300000,200000
364409,Gabriel Osho,AFC Rochdale,100000,Wypożyczenie,GB3,2020,400000,300000
364409,Gabriel Osho,Bristol Rovers,0,Wypożyczenie,GB3,2018,400000,400000
611650,Sam Woods,Plymouth Argyle,75000,Wypożyczenie,GB3,2020,0,-75000
259151,Dillon Barnes,Burton Albion,50000,Wypożyczenie,GB3,2020,150000,100000
332342,Callum Slattery,FC Gillingham,50000,Wypożyczenie,GB3,2020,450000,400000
292734,George Dobson,AFC Wimbledon,0,Wypożyczenie,GB3,2020,400000,400000
236870,Matt Palmer,Wigan Athletic,0,Wypożyczenie,GB3,2020,0,0
236870,Matt Palmer,Bradford City,250000,Wypożyczenie,GB4,2019,0,-250000
252986,Liam Kelly,Oxford United,0,Wypożyczenie,GB3,2020,250000,250000
252986,Liam Kelly,Oxford United,600000,Wypożyczenie,GB3,2019,250000,-350000
249063,Ryan Hardie,Plymouth Argyle,0,Wypożyczenie,GB3,2020,600000,600000
249063,Ryan Hardie,Plymouth Argyle,0,Wypożyczenie,GB4,2019,600000,600000
731466,Teddy Sharman-Lowe,Burton Albion,0,Wypożyczenie,GB3,2020,0,0
408563,Jerome Opoku,Plymouth Argyle,0,Wypożyczenie,GB3,2020,700000,700000
408563,Jerome Opoku,Accrington Stanley,0,Wypożyczenie,GB3,2019,700000,700000
406559,Timothy Eyoma,Lincoln City,0,Wypożyczenie,GB3,2020,500000,500000
406559,Timothy Eyoma,Lincoln City,0,Wypożyczenie,GB3,2019,500000,500000
496660,Jack Vale,AFC Rochdale,0,Wypożyczenie,GB3,2020,500000,500000
379711,Robbie Cundy,FC Gillingham,0,Wypożyczenie,GB3,2020,300000,300000
379711,Robbie Cundy,Cambridge United,0,Wypożyczenie,GB4,2020,300000,300000
379711,Robbie Cundy,Exeter City,0,Wypożyczenie,GB4,2019,300000,300000
504943,Declan Drysdale,FC Gillingham,0,Wypożyczenie,GB3,2020,125000,125000
504943,Declan Drysdale,Cambridge United,0,Wypożyczenie,GB4,2020,125000,125000
554250,Morgan Boyes,Fleetwood Town,0,Wypożyczenie,GB3,2020,250000,250000
258910,Lewis Ward,FC Portsmouth,0,Wypożyczenie,GB3,2020,0,0
258910,Lewis Ward,Forest Green Rovers,0,Wypożyczenie,GB4,2018,0,0
258910,Lewis Ward,Northampton Town,0,Wypożyczenie,GB4,2018,0,0
473080,Regan Slater,Hull City,0,Wypożyczenie,GB3,2020,2000000,2000000
473080,Regan Slater,Scunthorpe United,0,Wypożyczenie,GB4,2019,2000000,2000000
473080,Regan Slater,Carlisle United,0,Wypożyczenie,GB4,2018,2000000,2000000
562396,Ryan Cassidy,Accrington Stanley,0,Wypożyczenie,GB3,2020,0,0
425900,Jordan Lawrence-Gabriel,FC Blackpool,0,Wypożyczenie,GB3,2020,1000000,1000000
425900,Jordan Lawrence-Gabriel,Scunthorpe United,0,Wypożyczenie,GB4,2019,1000000,1000000
433254,Trae Coyle,FC Gillingham,0,Wypożyczenie,GB3,2020,400000,400000
547382,Cameron Pring,FC Portsmouth,0,Wypożyczenie,GB3,2020,400000,400000
547382,Cameron Pring,FC Walsall,0,Wypożyczenie,GB4,2019,400000,400000
547382,Cameron Pring,Cheltenham Town,0,Wypożyczenie,GB4,2018,400000,400000
547382,Cameron Pring,Newport County,0,Wypożyczenie,GB4,2018,400000,400000
357967,Lasse Sörensen,Milton Keynes Dons,0,Wypożyczenie,GB3,2020,450000,450000
396854,Tariq Uwakwe,Accrington Stanley,0,Wypożyczenie,GB3,2020,250000,250000
417256,Shilow Tracey,Shrewsbury Town,0,Wypożyczenie,GB3,2020,250000,250000
417256,Shilow Tracey,Cambridge United,0,Wypożyczenie,GB4,2020,250000,250000
417256,Shilow Tracey,Macclesfield Town FC,0,Wypożyczenie,GB4,2019,250000,250000
426412,Harry Pickering,Crewe Alexandra,0,Wypożyczenie,GB3,2020,3000000,3000000
449020,Warren O'Hora,Milton Keynes Dons,0,Wypożyczenie,GB3,2020,600000,600000
404586,Tyreke Johnson,FC Gillingham,0,Wypożyczenie,GB3,2020,0,0
314372,Darnell Johnson,Wigan Athletic,0,Wypożyczenie,GB3,2020,150000,150000
314372,Darnell Johnson,AFC Wimbledon,0,Wypożyczenie,GB3,2020,150000,150000
484390,Tom Allan,Accrington Stanley,0,Wypożyczenie,GB3,2020,0,0
475455,Jayden Mitchell-Lawson,Bristol Rovers,0,Wypożyczenie,GB3,2020,150000,150000
475455,Jayden Mitchell-Lawson,Bristol Rovers,0,Wypożyczenie,GB3,2019,150000,150000
369171,Niall Ennis,Burton Albion,0,Wypożyczenie,GB3,2020,400000,400000
369171,Niall Ennis,Doncaster Rovers,0,Wypożyczenie,GB3,2019,400000,400000
505561,Jon Russell,Accrington Stanley,0,Wypożyczenie,GB3,2020,600000,600000
682035,James Morton,FC Gillingham,0,Wypożyczenie,GB3,2020,0,0
682035,James Morton,Grimsby Town,0,Wypożyczenie,GB4,2020,0,0
682035,James Morton,Forest Green Rovers,0,Wypożyczenie,GB4,2019,0,0
487417,Liam Millar,Charlton Athletic,0,Wypożyczenie,GB3,2020,1000000,1000000
470607,Brennan Johnson,Lincoln City,0,Wypożyczenie,GB3,2020,30000000,30000000
505198,Mo Sangare,Accrington Stanley,0,Wypożyczenie,GB3,2020,200000,200000
396858,Luke McCormick,Bristol Rovers,0,Wypożyczenie,GB3,2020,200000,200000
396858,Luke McCormick,Shrewsbury Town,0,Wypożyczenie,GB3,2019,200000,200000
357661,Thomas O'Connor,FC Gillingham,0,Wypożyczenie,GB3,2020,0,0
357661,Thomas O'Connor,FC Gillingham,0,Wypożyczenie,GB3,2019,0,0
424414,Jonny Smith,Swindon Town,0,Wypożyczenie,GB3,2020,300000,300000
424414,Jonny Smith,Oldham Athletic,0,Wypożyczenie,GB4,2019,300000,300000
424414,Jonny Smith,Tranmere Rovers,0,Wypożyczenie,GB4,2018,300000,300000
364828,Elliot Embleton,FC Blackpool,0,Wypożyczenie,GB3,2020,1000000,1000000
364828,Elliot Embleton,Grimsby Town,0,Wypożyczenie,GB4,2018,1000000,1000000
382550,Joe Hilton,Fleetwood Town,0,Wypożyczenie,GB3,2020,150000,150000
431425,Jack Roles,Burton Albion,0,Wypożyczenie,GB3,2020,100000,100000
431425,Jack Roles,FC Stevenage,0,Wypożyczenie,GB4,2020,100000,100000
431425,Jack Roles,Cambridge United,0,Wypożyczenie,GB4,2019,100000,100000
392761,Zechariah Medley,FC Gillingham,0,Wypożyczenie,GB3,2020,500000,500000
357397,Kazaiah Sterling,Southend United,1000000,Wypożyczenie,GB4,2020,300000,-700000
357397,Kazaiah Sterling,Doncaster Rovers,2000000,Wypożyczenie,GB3,2019,300000,-1700000
357397,Kazaiah Sterling,Leyton Orient,2000000,Wypożyczenie,GB4,2019,300000,-1700000
357397,Kazaiah Sterling,AFC Sunderland,0,Wypożyczenie,GB3,2018,300000,300000
70273,Liam Feeney,Tranmere Rovers,600000,Wypożyczenie,GB4,2020,0,-600000
43266,Stephen Quinn,Mansfield Town,600000,Wypożyczenie,GB4,2020,150000,-450000
79620,Ali Crawford,Tranmere Rovers,550000,Wypożyczenie,GB4,2020,375000,-175000
244125,Hiram Boateng,Cambridge United,400000,Wypożyczenie,GB4,2020,200000,-200000
238585,Declan John,Bolton Wanderers,400000,Wypożyczenie,GB4,2020,450000,50000
238585,Declan John,AFC Sunderland,800000,Wypożyczenie,GB3,2019,450000,-350000
33963,David Nugent,Tranmere Rovers,300000,Wypożyczenie,GB4,2020,0,-300000
153634,Marcel Hilßner,Oldham Athletic,300000,Wypożyczenie,GB4,2020,200000,-100000
67339,David Stockdale,FC Stevenage,300000,Wypożyczenie,GB4,2020,150000,-150000
67339,David Stockdale,Wycombe Wanderers,500000,Wypożyczenie,GB3,2019,150000,-350000
67339,David Stockdale,Southend United,2000000,Wypożyczenie,GB3,2018,150000,-1850000
67339,David Stockdale,Wycombe Wanderers,1000000,Wypożyczenie,GB3,2018,150000,-850000
67339,David Stockdale,Coventry City,1000000,Wypożyczenie,GB3,2018,150000,-850000
39705,Nicky Maynard,Newport County,300000,Wypożyczenie,GB4,2020,0,-300000
471243,Derick Osei,FC Walsall,250000,Wypożyczenie,GB4,2020,250000,0
334816,Brad Lyons,FC Morecambe,250000,Wypożyczenie,GB4,2020,200000,-50000
334816,Brad Lyons,Blackburn Rovers,0,Wypożyczenie,GB2,2018,200000,200000
315185,Jake Hesketh,Crawley Town,200000,Wypożyczenie,GB4,2020,0,-200000
315185,Jake Hesketh,Lincoln City,200000,Wypożyczenie,GB3,2019,0,-200000
315185,Jake Hesketh,Burton Albion,0,Wypożyczenie,GB3,2018,0,0
315185,Jake Hesketh,Milton Keynes Dons,0,Wypożyczenie,GB4,2018,0,0
225121,Luke Gambin,Newport County,200000,Wypożyczenie,GB4,2020,175000,-25000
225121,Luke Gambin,Crawley Town,200000,Wypożyczenie,GB4,2018,175000,-25000
382552,Mace Goodridge,AFC Barrow,200000,Wypożyczenie,GB4,2020,0,-200000
448813,Nick Freeman,Leyton Orient,200000,Wypożyczenie,GB4,2020,200000,0
157075,Ben Coker,FC Stevenage,150000,Wypożyczenie,GB4,2020,0,-150000
157075,Ben Coker,Cambridge United,150000,Wypożyczenie,GB4,2019,0,-150000
316776,Tom Davies,AFC Barrow,150000,Wypożyczenie,GB4,2020,125000,-25000
85662,Jamie Devitt,Newport County,150000,Wypożyczenie,GB4,2020,100000,-50000
85662,Jamie Devitt,Bradford City,150000,Wypożyczenie,GB4,2019,100000,-50000
49428,Neal Eardley,AFC Barrow,150000,Wypożyczenie,GB4,2020,0,-150000
476149,George Lapslie,Mansfield Town,150000,Wypożyczenie,GB4,2020,200000,50000
346485,Odin Bailey,Forest Green Rovers,150000,Wypożyczenie,GB4,2020,250000,100000
346485,Odin Bailey,Forest Green Rovers,150000,Wypożyczenie,GB4,2019,250000,100000
424902,Teddy Howe,Scunthorpe United,150000,Wypożyczenie,GB4,2020,0,-150000
562254,Kyle Taylor,Southend United,100000,Wypożyczenie,GB4,2020,200000,100000
562254,Kyle Taylor,Forest Green Rovers,0,Wypożyczenie,GB4,2019,200000,200000
183166,Ian Lawlor,Oldham Athletic,100000,Wypożyczenie,GB4,2020,100000,0
183166,Ian Lawlor,Scunthorpe United,100000,Wypożyczenie,GB4,2019,100000,0
462113,Aramide Oteh,FC Stevenage,100000,Wypożyczenie,GB4,2020,125000,25000
462113,Aramide Oteh,Colchester United,100000,Wypożyczenie,GB4,2020,125000,25000
462113,Aramide Oteh,Bradford City,100000,Wypożyczenie,GB4,2019,125000,25000
462113,Aramide Oteh,FC Walsall,100000,Wypożyczenie,GB3,2018,125000,25000
424885,Sam Smith,Cheltenham Town,100000,Wypożyczenie,GB4,2020,500000,400000
424885,Sam Smith,Tranmere Rovers,100000,Wypożyczenie,GB4,2020,500000,400000
424885,Sam Smith,Cambridge United,100000,Wypożyczenie,GB4,2019,500000,400000
424885,Sam Smith,Oxford United,100000,Wypożyczenie,GB3,2018,500000,400000
424885,Sam Smith,Shrewsbury Town,100000,Wypożyczenie,GB3,2018,500000,400000
416622,Jordan Green,Southend United,100000,Wypożyczenie,GB4,2020,125000,25000
416622,Jordan Green,Newport County,100000,Wypożyczenie,GB4,2019,125000,25000
293258,Oliver Sarkic,Mansfield Town,100000,Wypożyczenie,GB4,2020,200000,100000
396176,Tom Sang,Cheltenham Town,100000,Wypożyczenie,GB4,2020,300000,200000
491741,Anthony Hartigan,Newport County,50000,Wypożyczenie,GB4,2020,175000,125000
485998,Connor Malley,Carlisle United,50000,Wypożyczenie,GB4,2020,50000,0
167259,Josh Doherty,Colchester United,50000,Wypożyczenie,GB4,2020,0,-50000
293779,Zack Elbouzedi,Bolton Wanderers,50000,Wypożyczenie,GB4,2020,300000,250000
281891,Dan Jones,Harrogate Town,0,Wypożyczenie,GB4,2020,200000,200000
221561,Marcus Maddison,Bolton Wanderers,0,Wypożyczenie,GB4,2020,0,0
221561,Marcus Maddison,Hull City,750000,Wypożyczenie,GB2,2019,0,-750000
67359,Bobby Grant,Oldham Athletic,0,Wypożyczenie,GB4,2020,0,0
67359,Bobby Grant,Accrington Stanley,0,Wypożyczenie,GB3,2019,0,0
131593,Kyle Bennett,Grimsby Town,0,Wypożyczenie,GB4,2020,0,0
131593,Kyle Bennett,Swindon Town,0,Wypożyczenie,GB4,2018,0,0
177613,George Taft,Scunthorpe United,0,Wypożyczenie,GB4,2020,0,0
628220,Virgil Gomis,Grimsby Town,0,Wypożyczenie,GB4,2020,0,0
628220,Virgil Gomis,Macclesfield Town FC,0,Wypożyczenie,GB4,2019,0,0
628220,Virgil Gomis,Notts County,0,Wypożyczenie,GB4,2018,0,0
133397,Andy Cook,Bradford City,0,Wypożyczenie,GB4,2020,250000,250000
133397,Andy Cook,Tranmere Rovers,0,Wypożyczenie,GB3,2019,250000,250000
93055,Paul Coutts,Salford City,0,Wypożyczenie,GB4,2020,100000,100000
529746,Bryce Hosannah,Bradford City,0,Wypożyczenie,GB4,2020,0,0
624946,Rumarn Burrell,Bradford City,0,Wypożyczenie,GB4,2020,0,0
702715,Jake Taylor,Scunthorpe United,0,Wypożyczenie,GB4,2020,200000,200000
702715,Jake Taylor,Port Vale FC,0,Wypożyczenie,GB4,2019,200000,200000
314371,Jahmal Hector-Ingram,FC Stevenage,0,Wypożyczenie,GB4,2020,0,0
465950,Alex Denny,FC Morecambe,0,Wypożyczenie,GB4,2020,50000,50000
620168,Tyler Cordner,Scunthorpe United,0,Wypożyczenie,GB4,2020,0,0
620168,Tyler Cordner,Southend United,0,Wypożyczenie,GB4,2020,0,0
347212,Tunji Akinola,Leyton Orient,0,Wypożyczenie,GB4,2020,175000,175000
344014,Aaron Lewis,Newport County,0,Wypożyczenie,GB4,2020,175000,175000
344014,Aaron Lewis,Doncaster Rovers,0,Wypożyczenie,GB3,2018,175000,175000
586059,William Hondermarck,Harrogate Town,0,Wypożyczenie,GB4,2020,175000,175000
533958,Harrison Biggins,AFC Barrow,0,Wypożyczenie,GB4,2020,300000,300000
741948,Ben Garrity,Oldham Athletic,0,Wypożyczenie,GB4,2020,300000,300000
346474,Martell Taylor-Crossdale,Colchester United,0,Wypożyczenie,GB4,2020,0,0
502065,Aji Alese,Cambridge United,0,Wypożyczenie,GB4,2020,1000000,1000000
502065,Aji Alese,Accrington Stanley,0,Wypożyczenie,GB3,2019,1000000,1000000
459843,Reeco Hackett,Southend United,0,Wypożyczenie,GB4,2020,250000,250000
423669,Dan Bramall,AFC Barrow,0,Wypożyczenie,GB4,2020,0,0
640893,Ethan Walker,Carlisle United,0,Wypożyczenie,GB4,2020,200000,200000
487850,Oladapo Afolayan,Bolton Wanderers,0,Wypożyczenie,GB4,2020,800000,800000
487850,Oladapo Afolayan,Mansfield Town,0,Wypożyczenie,GB4,2019,800000,800000
487850,Oladapo Afolayan,Oldham Athletic,0,Wypożyczenie,GB4,2018,800000,800000
390693,Mitchell Clark,Port Vale FC,0,Wypożyczenie,GB4,2020,250000,250000
390693,Mitchell Clark,Port Vale FC,0,Wypożyczenie,GB4,2019,250000,250000
390693,Mitchell Clark,Port Vale FC,0,Wypożyczenie,GB4,2018,250000,250000
559254,Jayden Reid,AFC Barrow,0,Wypożyczenie,GB4,2020,100000,100000
559254,Jayden Reid,FC Walsall,0,Wypożyczenie,GB4,2020,100000,100000
433818,Scott Twine,Newport County,0,Wypożyczenie,GB4,2020,2000000,2000000
731754,Mustapha Olagunju,Port Vale FC,0,Wypożyczenie,GB4,2020,0,0
411504,Calum MacDonald,Tranmere Rovers,0,Wypożyczenie,GB4,2020,100000,100000
691064,Remeao Hutton,FC Stevenage,0,Wypożyczenie,GB4,2020,200000,200000
804473,Bradley Webb,Newport County,0,Wypożyczenie,GB4,2020,0,0
795638,Micah Obiero,Carlisle United,0,Wypożyczenie,GB4,2020,0,0
244225,James Montgomery,Southend United,0,Wypożyczenie,GB4,2020,0,0
514370,Jubril Okedina,Cambridge United,0,Wypożyczenie,GB4,2020,500000,500000
610898,Jamie Pardington,Mansfield Town,0,Wypożyczenie,GB4,2020,0,0
478014,Ryan Cooney,FC Morecambe,0,Wypożyczenie,GB4,2020,250000,250000
478014,Ryan Cooney,FC Morecambe,0,Wypożyczenie,GB4,2019,250000,250000
563306,Jordan Thomas,Leyton Orient,0,Wypożyczenie,GB4,2020,0,0
341028,Jordan Maguire-Drew,Crawley Town,0,Wypożyczenie,GB4,2020,0,0
633129,George Nurse,FC Walsall,0,Wypożyczenie,GB4,2020,250000,250000
633129,George Nurse,Newport County,0,Wypożyczenie,GB4,2019,250000,250000
565676,Danny Preston,Grimsby Town,0,Wypożyczenie,GB4,2020,0,0
406633,Nya Kirby,Tranmere Rovers,0,Wypożyczenie,GB4,2020,300000,300000
406633,Nya Kirby,FC Blackpool,0,Wypożyczenie,GB3,2018,300000,300000
536794,Billy Crellin,Bolton Wanderers,0,Wypożyczenie,GB4,2020,0,0
547045,Joe Adams,Grimsby Town,0,Wypożyczenie,GB4,2020,100000,100000
392762,Austin Samuels,Bradford City,0,Wypożyczenie,GB4,2020,175000,175000
568092,Elliot Bonds,Cheltenham Town,0,Wypożyczenie,GB4,2020,250000,250000
566348,Marcus Dewhurst,Carlisle United,0,Wypożyczenie,GB4,2020,0,0
566348,Marcus Dewhurst,Carlisle United,0,Wypożyczenie,GB4,2019,0,0
716109,Adan George,FC Walsall,0,Wypożyczenie,GB4,2020,100000,100000
735677,Josh March,Harrogate Town,0,Wypożyczenie,GB4,2020,125000,125000
496786,Tom White,Bolton Wanderers,0,Wypożyczenie,GB4,2020,200000,200000
690884,Frank Vincent,FC Walsall,0,Wypożyczenie,GB4,2020,0,0
690884,Frank Vincent,Scunthorpe United,0,Wypożyczenie,GB4,2020,0,0
463758,Terry Taylor,Grimsby Town,0,Wypożyczenie,GB4,2020,300000,300000
458187,Arthur Read,FC Stevenage,0,Wypożyczenie,GB4,2020,125000,125000
565675,Jayden Richardson,Forest Green Rovers,0,Wypożyczenie,GB4,2020,400000,400000
565675,Jayden Richardson,Exeter City,0,Wypożyczenie,GB4,2019,400000,400000
526862,Serhat Tasdemir,Oldham Athletic,0,Wypożyczenie,GB4,2020,0,0
506965,James Olayinka,Southend United,0,Wypożyczenie,GB4,2020,200000,200000
506965,James Olayinka,Northampton Town,0,Wypożyczenie,GB4,2019,200000,200000
406556,Tom McGill,Crawley Town,0,Wypożyczenie,GB4,2020,200000,200000
406556,Tom McGill,Crawley Town,0,Wypożyczenie,GB4,2019,200000,200000
173900,Hélder Costa,Leeds United,15000000,Wypożyczenie,GB2,2019,3000000,-12000000
264956,Jean-Kévin Augustin,Leeds United,14000000,Wypożyczenie,GB2,2019,1000000,-13000000
152651,Terence Kongolo,FC Fulham,12000000,Wypożyczenie,GB2,2019,900000,-11100000
186186,Bobby De Cordova-Reid,FC Fulham,10000000,Wypożyczenie,GB2,2019,7000000,-3000000
340324,Eddie Nketiah,Leeds United,8000000,Wypożyczenie,GB2,2019,25000000,17000000
453594,Adama Diakhaby,Nottingham Forest,8000000,Wypożyczenie,GB2,2019,800000,-7200000
183299,Callum Robinson,West Bromwich Albion,7000000,Wypożyczenie,GB2,2019,3000000,-4000000
199527,Jacob Murphy,Sheffield Wednesday,6000000,Wypożyczenie,GB2,2019,10000000,4000000
232897,Ryan Woods,FC Millwall,5000000,Wypożyczenie,GB2,2019,2000000,-3000000
232897,Ryan Woods,Stoke City,2000000,Wypożyczenie,GB2,2018,2000000,0
542586,Illan Meslier,Leeds United,5000000,Wypożyczenie,GB2,2019,22000000,17000000
342048,Grady Diangana,West Bromwich Albion,5000000,Wypożyczenie,GB2,2019,6000000,1000000
122011,Markus Henriksen,Bristol City,5000000,Wypożyczenie,GB2,2019,1000000,-4000000
48870,Jonas Lössl,Huddersfield Town,5000000,Wypożyczenie,GB2,2019,600000,-4400000
73482,James Chester,Stoke City,4000000,Wypożyczenie,GB2,2019,250000,-3750000
99189,Pelé,FC Reading,4000000,Wypożyczenie,GB2,2019,800000,-3200000
99189,Pelé,Nottingham Forest,6000000,Wypożyczenie,GB2,2018,800000,-5200000
406560,Rhian Brewster,Swansea City,4000000,Wypożyczenie,GB2,2019,5000000,1000000
272636,Harold Moukoudi,FC Middlesbrough,4000000,Wypożyczenie,GB2,2019,4000000,0
173483,Nahki Wells,Queens Park Rangers,4000000,Wypożyczenie,GB2,2019,1000000,-3000000
173483,Nahki Wells,Queens Park Rangers,4000000,Wypożyczenie,GB2,2018,1000000,-3000000
83430,Albert Adomah,Cardiff City,3000000,Wypożyczenie,GB2,2019,250000,-2750000
258878,Tosin Adarabioyo,Blackburn Rovers,3000000,Wypożyczenie,GB2,2019,15000000,12000000
258878,Tosin Adarabioyo,West Bromwich Albion,1000000,Wypożyczenie,GB2,2018,15000000,14000000
258916,Kieran Dowell,Wigan Athletic,3000000,Wypożyczenie,GB2,2019,2000000,-1000000
258916,Kieran Dowell,Derby County,3000000,Wypożyczenie,GB2,2019,2000000,-1000000
258916,Kieran Dowell,Sheffield United,3000000,Wypożyczenie,GB2,2018,2000000,-1000000
138783,Scott Hogan,Birmingham City,3000000,Wypożyczenie,GB2,2019,2000000,-1000000
138783,Scott Hogan,Stoke City,3000000,Wypożyczenie,GB2,2019,2000000,-1000000
138783,Scott Hogan,Sheffield United,5000000,Wypożyczenie,GB2,2018,2000000,-3000000
114093,Greg Cunningham,Blackburn Rovers,3000000,Wypożyczenie,GB2,2019,350000,-2650000
